type	name	latitude_deg	longitude_deg	icao_code
medium_airport	Fort Resolution Airport	61.18080139	-113.6900024	CYFR
medium_airport	Fort Simpson Airport	61.7602005	-121.2369995	CYFS
small_airport	Makkovik Airport	55.077335	-59.187942	CYFT
small_airport	Texada Gillies Bay Airport	49.694341	-124.518099	CYGB
small_airport	Fort Good Hope Airport	66.240658	-128.647757	CYGH
medium_airport	Kingston Norman Rogers Airport	44.2253	-76.596901	CYGK
medium_airport	La Grande Rivière Airport	53.62530136	-77.70420074	CYGL
medium_airport	Gimli Industrial Park Airport	50.62810135	-97.04329681	CYGM
small_airport	Gods Lake Narrows Airport	54.55768	-94.490061	CYGO
medium_airport	Michel-Pouliot Gaspé Airport	48.774915	-64.481893	CYGP
medium_airport	Geraldton Greenstone Regional Airport	49.77830124	-86.93939972	CYGQ
medium_airport	Îles-de-la-Madeleine Airport	47.425242	-61.778612	CYGR
small_airport	Igloolik Airport	69.3647	-81.816101	CYGT
medium_airport	Havre-Saint-Pierre Airport	50.281898	-63.611401	CYGV
medium_airport	Kuujjuarapik Airport	55.2818985	-77.76529694	CYGW
small_airport	Gillam Airport	56.35712	-94.711504	CYGX
small_airport	Grise Fiord Airport	76.425823	-82.908583	CYGZ
small_airport	Quaqtaq Airport	61.046398	-69.617798	CYHA
small_airport	Hudson Bay Airport	52.81669998	-102.310997	CYHB
seaplane_base	Vancouver Harbour Water Aerodrome	49.291265	-123.11717	CYHC
medium_airport	Dryden Regional Airport	49.831699	-92.744202	CYHD
small_airport	Hope Airport / FVRD Regional Airpark	49.368865	-121.49495	CYHE
medium_airport	Hearst René Fontaine Municipal Airport	49.71419907	-83.68609619	CYHF
small_airport	Nemiscau Airport	51.691101	-76.135597	CYHH
small_airport	Ulukhaktok Holman Airport	70.762802	-117.806	CYHI
small_airport	Gjoa Haven Airport	68.635597	-95.849701	CYHK
medium_airport	John C. Munro Hamilton International Airport	43.17359924	-79.93499756	CYHM
medium_airport	Hornepayne Municipal Airport	49.19309998	-84.7589035	CYHN
small_airport	Hopedale Airport	55.448757	-60.228124	CYHO
small_airport	Poplar Hill Airport	52.1133	-94.2556	CYHP
small_airport	Chevery Airport	50.468322	-59.637823	CYHR
medium_airport	Haines Junction Airport	60.7892	-137.546005	CYHT
medium_airport	Montréal / Saint-Hubert Metropolitan Airport	45.517502	-73.416901	CYHU
medium_airport	Hay River / Merlyn Carter Airport	60.83969879	-115.7829971	CYHY
large_airport	Halifax / Stanfield International Airport	44.88079834	-63.50859833	CYHZ
medium_airport	Atikokan Municipal Airport	48.77389908	-91.63860321	CYIB
medium_airport	Digby / Annapolis Regional Airport	44.54584504	-65.78542471	CYID
medium_airport	St Augustin Airport	51.2117	-58.658298	CYIF
small_airport	Ivujivik Airport	62.417301	-77.925301	CYIK
small_airport	Pond Inlet Airport	72.689494	-77.968941	CYIO
medium_airport	Island Lake Airport	53.85720062	-94.6536026	CYIV
small_airport	Jasper Airport	52.996418	-118.060233	CYJA
medium_airport	Fort Liard Airport	60.2358017	-123.4690018	CYJF
medium_airport	St Jean Airport	45.29439926	-73.28109741	CYJN
medium_airport	Dymond Airport	48.544201	-58.549999	CYJT
medium_airport	Kamloops John Moose Fulton Field Regional Airport	50.703038	-120.448641	CYKA
small_airport	Collins Bay Airport	58.23609924	-103.6780014	CYKC
small_airport	Aklavik/Freddie Carmichael Airport	68.223297	-135.00599	CYKD
medium_airport	Region of Waterloo International Airport	43.4608	-80.378601	CYKF
small_airport	Kangiqsujuaq (Wakeham Bay) Airport	61.5886	-71.929398	CYKG
medium_airport	Key Lake Airport	57.2560997	-105.6179962	CYKJ
medium_airport	Schefferville Airport	54.80530167	-66.80529785	CYKL
medium_airport	Kincardine Municipal Airport	44.201401	-81.606697	CYKM
small_airport	Akulivik Airport	60.8186	-78.148598	CYKO
small_airport	Ogoki Post Airport	51.65859985	-85.90170288	CYKP
small_airport	Waskaganish Airport	51.473301	-78.758301	CYKQ
medium_airport	Kirkland Lake Airport	48.21030045	-79.98139954	CYKX
medium_airport	Kindersley Airport	51.51750183	-109.1809998	CYKY
small_airport	Aupaluk Airport	59.2967	-69.599701	CYLA
small_airport	Lac La Biche Airport	54.77030182	-112.0319977	CYLB
small_airport	Kimmirut Airport	62.848253	-69.877853	CYLC
medium_airport	Chapleau Airport	47.81999969	-83.34670258	CYLD
small_airport	Lansdowne House Airport	52.195599	-87.934196	CYLH
medium_airport	Meadow Lake Airport	54.12530136	-108.5230026	CYLJ
small_airport	Lutselk'e Airport	62.417823	-110.682793	CYLK
medium_airport	Lloydminster Airport	53.3092	-110.072998	CYLL
small_airport	La Tuque Airport	47.40969849	-72.78890228	CYLQ
medium_airport	Leaf Rapids Airport	56.51330185	-99.98529816	CYLR
medium_airport	Barrie-Lake Simcoe Regional Airport	44.485056	-79.554663	CYLS
medium_airport	Alert Airport	82.517799	-62.280602	CYLT
small_airport	Kangiqsualujjuaq (Georges River) Airport	58.711399	-65.992798	CYLU
medium_airport	Kelowna International Airport	49.9561	-119.377998	CYLW
medium_airport	Mayo Airport	63.61640167	-135.8679962	CYMA
medium_airport	Matane Airport	48.85689926	-67.45330048	CYME
medium_airport	Manitouwadge Airport	49.08390045	-85.86060333	CYMG
small_airport	Mary's Harbour Airport	52.302837	-55.847433	CYMH
medium_airport	Moose Jaw Air Vice Marshal C. M. McEwen Airport	50.33029938	-105.5589981	CYMJ
medium_airport	Charlevoix Airport	47.59749985	-70.22389984	CYML
medium_airport	Fort McMurray Airport	56.65330124	-111.2220001	CYMM
medium_airport	Moosonee Airport	51.29109955	-80.60780334	CYMO
medium_airport	Chapais Airport	49.77190018	-74.52809906	CYMT
small_airport	Umiujaq Airport	56.536098	-76.518303	CYMU
small_airport	Maniwaki Airport	46.2728	-75.990601	CYMW
medium_airport	Montreal International (Mirabel) Airport	45.679501	-74.038696	CYMX
medium_airport	Natashquan Airport	50.190114	-61.78898	CYNA
small_airport	Wemindji Airport	53.010601	-78.8311	CYNC
medium_airport	Ottawa / Gatineau Airport	45.521702	-75.563599	CYND
small_airport	Norway House Airport	53.958302	-97.8442	CYNE
small_airport	Hudson's Hope Airport	56.035142	-121.978326	CYNH
medium_airport	Langley Airport	49.1008	-122.630997	CYNJ
medium_airport	Points North Landing Airport	58.27669907	-104.0820007	CYNL
medium_airport	Matagami Airport	49.76169968	-77.80280304	CYNM
small_airport	Fort Mackay / Horizon Airport	57.381699	-111.700996	CYNR
medium_airport	Ekati Airport	64.69889832	-110.6149979	CYOA
small_airport	Old Crow Airport	67.570602	-139.839005	CYOC
medium_airport	CFB Cold Lake	54.40499878	-110.2789993	CYOD
small_airport	Oxford House Airport	54.9333	-95.2789	CYOH
medium_airport	High Level Airport	58.62139893	-117.1650009	CYOJ
medium_airport	Oshawa Executive Airport	43.922798	-78.894997	CYOO
medium_airport	Rainbow Lake Airport	58.491402	-119.407997	CYOP
medium_airport	Owen Sound / Billy Bishop Regional Airport	44.59030151	-80.83750153	CYOS
large_airport	Ottawa Macdonald-Cartier International Airport	45.322498	-75.669197	CYOW
medium_airport	Prince Albert Glass Field	53.21419907	-105.6729965	CYPA
small_airport	Paulatuk (Nora Aliqatchialuk Ruben) Airport	69.360838	-124.07547	CYPC
medium_airport	Port Hawkesbury Airport	45.65670013	-61.36809921	CYPD
medium_airport	Peace River Airport	56.226898	-117.446999	CYPE
medium_airport	Portage-la-Prairie / Southport Airport	49.903099	-98.273817	CYPG
small_airport	Inukjuak Airport	58.471901	-78.076897	CYPH
medium_airport	Pickle Lake Airport	51.44639969	-90.21420288	CYPL
small_airport	Pikangikum Airport	51.819698	-93.973297	CYPM
medium_airport	Port-Menier Airport	49.836399	-64.288597	CYPN
small_airport	Peawanuck Airport	54.987932	-85.442648	CYPO
medium_airport	Peterborough Municipal Airport	44.23	-78.363297	CYPQ
medium_airport	Prince Rupert Airport	54.28609848	-130.4450073	CYPR
medium_airport	Powell River Airport	49.83420181	-124.5	CYPW
medium_airport	Puvirnituq Airport	60.050598	-77.286903	CYPX
medium_airport	Fort Chipewyan Airport	58.76720047	-111.1169968	CYPY
medium_airport	Burns Lake Airport	54.3764	-125.950996	CYPZ
medium_airport	Muskoka Airport	44.975376	-79.306546	CYQA
large_airport	Quebec Jean Lesage International Airport	46.7911	-71.393303	CYQB
medium_airport	The Pas Airport	53.97140121	-101.0910034	CYQD
medium_airport	Red Deer Regional Airport	52.182201	-113.893997	CYQF
medium_airport	Windsor Airport	42.27560043	-82.95559692	CYQG
medium_airport	Watson Lake Airport	60.116839	-128.821993	CYQH
medium_airport	Yarmouth Airport	43.82690048	-66.08809662	CYQI
medium_airport	Kenora Airport	49.78829956	-94.36309814	CYQK
medium_airport	Lethbridge County Airport	49.63029861	-112.8000031	CYQL
medium_airport	Greater Moncton Roméo LeBlanc International Airport	46.112202	-64.678596	CYQM
medium_airport	Nakina Airport	50.18280029	-86.6964035	CYQN
medium_airport	Comox Valley Airport / CFB Comox	49.7108	-124.887001	CYQQ
medium_airport	Regina International Airport	50.43190002	-104.6660004	CYQR
medium_airport	St Thomas Municipal Airport	42.77000046	-81.1108017	CYQS
medium_airport	Thunder Bay Airport	48.37189865	-89.32389832	CYQT
medium_airport	Grande Prairie Airport	55.17969894	-118.8850021	CYQU
medium_airport	Yorkton Municipal Airport	51.26470184	-102.461998	CYQV
medium_airport	North Battleford Airport	52.769409	-108.243742	CYQW
medium_airport	Gander International Airport / CFB Gander	48.936258	-54.567719	CYQX
medium_airport	Sydney / J.A. Douglas McCurdy Airport	46.1614	-60.047798	CYQY
medium_airport	Quesnel Airport	53.02610016	-122.5100021	CYQZ
small_airport	Rae Lakes Airport	64.116096	-117.309998	CYRA
medium_airport	Resolute Bay Airport	74.71690369	-94.9693985	CYRB
medium_airport	Rivière-du-Loup Airport	47.76440048	-69.58470154	CYRI
medium_airport	Roberval Airport	48.519665	-72.265735	CYRJ
medium_airport	Red Lake Airport	51.06689835	-93.79309845	CYRL
small_airport	Rocky Mountain House Airport	52.42969894	-114.9039993	CYRM
medium_airport	Ottawa / Rockcliffe Airport	45.46030045	-75.64610291	CYRO
medium_airport	Trois-Rivières Airport	46.35279846	-72.67939758	CYRQ
small_airport	Red Sucker Lake Airport	54.167198	-93.557198	CYRS
medium_airport	Rankin Inlet Airport	62.81140137	-92.11579895	CYRT
medium_airport	Revelstoke Airport	50.962245	-118.184258	CYRV
medium_airport	Sudbury Airport	46.625	-80.79889679	CYSB
medium_airport	Sherbrooke Airport	45.438599	-71.691399	CYSC
heliport	Canadian Forces Base Suffield Heliport	50.276359	-111.180189	CYSD
small_airport	Squamish Airport	49.78170013	-123.1620026	CYSE
medium_airport	Stony Rapids Airport	59.25030136	-105.8410034	CYSF
medium_airport	Smiths Falls-Montague (Russ Beach) Airport	44.945801	-75.940598	CYSH
medium_airport	Saint John Airport	45.31610107	-65.89029694	CYSJ
small_airport	Sanikiluaq Airport	56.536891	-79.250221	CYSK
medium_airport	Saint-Léonard Airport	47.157097	-67.836242	CYSL
medium_airport	Fort Smith Airport	60.020302	-111.961998	CYSM
medium_airport	Niagara District Airport	43.191598	-79.171686	CYSN
medium_airport	Marathon Airport	48.75529861	-86.3443985	CYSP
small_airport	St. Theresa Point Airport	53.845261	-94.851966	CYST
medium_airport	Summerside Airport	46.440601	-63.833599	CYSU
small_airport	Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport	71.993896	-125.242996	CYSY
medium_airport	Pembroke Airport	45.86439896	-77.25170135	CYTA
small_airport	Cape Dorset Airport	64.230003	-76.526703	CYTE
medium_airport	Alma Airport	48.5089	-71.641899	CYTF
medium_airport	Thompson Airport	55.80110168	-97.86419678	CYTH
small_airport	Big Trout Lake Airport	53.817799	-89.896896	CYTL
small_airport	Tasiujaq Airport	58.667801	-69.955803	CYTQ
medium_airport	CFB Trenton	44.1189003	-77.52809906	CYTR
medium_airport	Timmins/Victor M. Power	48.56969833	-81.37670136	CYTS
medium_airport	Billy Bishop Toronto City Centre Airport	43.627499	-79.396202	CYTZ
small_airport	Tuktoyaktuk / James Gruben Airport	69.433296	-133.026001	CYUB
large_airport	Montreal / Pierre Elliott Trudeau International Airport	45.467837	-73.742294	CYUL
small_airport	Naujaat Airport	66.521024	-86.225166	CYUT
medium_airport	Hall Beach Airport	68.7761	-81.2425	CYUX
medium_airport	Rouyn Noranda Airport	48.20610046	-78.83560181	CYUY
medium_airport	Bonaventure Airport	48.071098	-65.460297	CYVB
medium_airport	La Ronge Airport	55.15140152	-105.262001	CYVC
small_airport	Vermilion Airport	53.357714	-110.827388	CYVG
medium_airport	Vernon Regional Airport	50.246163	-119.330963	CYVK
small_airport	Tommy Kochon Airport	67.02	-126.126	CYVL
small_airport	Qikiqtarjuaq Airport	67.54656	-64.03141	CYVM
medium_airport	Val-d'Or Airport	48.05329895	-77.78279877	CYVO
medium_airport	Kuujjuaq Airport	58.09609985	-68.42690277	CYVP
medium_airport	Norman Wells Airport	65.28160095	-126.7979965	CYVQ
large_airport	Vancouver International Airport	49.19390106	-123.1839981	CYVR
small_airport	Buffalo Narrows Airport	55.84189987	-108.4179993	CYVT
medium_airport	Wiarton Airport	44.7458	-81.107201	CYVV
small_airport	Deer Lake Airport	52.655613	-94.061208	CYVZ
heliport	Petawawa Heliport	45.952202	-77.319199	CYWA
small_airport	Wekweètì Airport	64.190804	-114.077002	CYWE
large_airport	Winnipeg / James Armstrong Richardson International Airport	49.90999985	-97.23989868	CYWG
seaplane_base	Victoria Harbour Seaplane Base	48.423782	-123.37198	CYWH
small_airport	Déline Airport	65.211098	-123.435997	CYWJ
medium_airport	Wabush Airport	52.9219017	-66.86440277	CYWK
medium_airport	Williams Lake Airport	52.18310165	-122.0540009	CYWL
small_airport	Webequie Airport	52.959393	-87.374868	CYWP
medium_airport	Wrigley Airport	63.20940018	-123.4369965	CYWY
medium_airport	Cranbrook/Canadian Rockies International Airport	49.6108017	-115.7819977	CYXC
medium_airport	Saskatoon John G. Diefenbaker International Airport	52.17079926	-106.6999969	CYXE
medium_airport	Medicine Hat Regional Airport	50.018902	-110.721001	CYXH
medium_airport	Fort St John / North Peace Regional Airport	56.238098	-120.739998	CYXJ
medium_airport	Rimouski Airport	48.477644	-68.496323	CYXK
medium_airport	Sioux Lookout Airport	50.11389923	-91.90529633	CYXL
small_airport	Whale Cove Airport	62.240002	-92.598099	CYXN
small_airport	Pangnirtung Airport	66.144878	-65.713606	CYXP
medium_airport	Beaver Creek Airport	62.41030121	-140.8670044	CYXQ
medium_airport	Earlton (Timiskaming Regional) Airport	47.69740065	-79.84734535	CYXR
medium_airport	Prince George Airport	53.884311	-122.666554	CYXS
medium_airport	Northwest Regional Airport Terrace-Kitimat	54.468498	-128.576009	CYXT
medium_airport	London Airport	43.035599	-81.1539	CYXU
medium_airport	Abbotsford International Airport	49.025299	-122.361	CYXX
medium_airport	Whitehorse / Erik Nielsen International Airport	60.709599	-135.067001	CYXY
medium_airport	Wawa Airport	47.96670151	-84.78669739	CYXZ
medium_airport	North Bay Jack Garland Airport	46.363602	-79.422798	CYYB
large_airport	Calgary International Airport	51.118822	-114.009933	CYYC
medium_airport	Smithers Airport	54.8246994	-127.1829987	CYYD
medium_airport	Fort Nelson Airport	58.83639908	-122.5970001	CYYE
medium_airport	Penticton Airport	49.46310043	-119.6019974	CYYF
medium_airport	Charlottetown Airport	46.29000092	-63.12110138	CYYG
small_airport	Taloyoak Airport	69.5467	-93.576698	CYYH
medium_airport	Victoria International Airport	48.647201	-123.427792	CYYJ
medium_airport	Lynn Lake Airport	56.86389923	-101.0759964	CYYL
small_airport	Cowley Airport	49.63639832	-114.0940018	CYYM
medium_airport	Swift Current Airport	50.29190063	-107.6910019	CYYN
medium_airport	Churchill Airport	58.73920059	-94.06500244	CYYQ
medium_airport	Goose Bay Airport	53.31919861	-60.42580032	CYYR
large_airport	St. John's International Airport	47.618599	-52.7519	CYYT
medium_airport	Kapuskasing Airport	49.411587	-82.469645	CYYU
medium_airport	Armstrong Airport	50.29029846	-88.90969849	CYYW
medium_airport	Mont Joli Airport	48.60860062	-68.20809937	CYYY
large_airport	Toronto Lester B. Pearson International Airport	43.6772	-79.6306	CYYZ
medium_airport	Gore Bay Manitoulin Airport	45.8853	-82.567802	CYZE
medium_airport	Yellowknife International Airport	62.462799	-114.440002	CYZF
small_airport	Salluit Airport	62.179401	-75.667198	CYZG
medium_airport	Slave Lake Airport	55.292945	-114.777276	CYZH
medium_airport	Sandspit Airport	53.25429916	-131.8139954	CYZP
medium_airport	Chris Hadfield Airport	42.999401	-82.308899	CYZR
medium_airport	Coral Harbour Airport	64.19329834	-83.35939789	CYZS
medium_airport	Port Hardy Airport	50.68059921	-127.3669968	CYZT
medium_airport	Whitecourt Airport	54.143902	-115.787003	CYZU
medium_airport	Sept-Îles Airport	50.22330093	-66.26560211	CYZV
medium_airport	Teslin Airport	60.17279816	-132.7429962	CYZW
medium_airport	CFB Greenwood	44.9844017	-64.91690063	CYZX
small_airport	Luhačovice Airfield	49.088188	17.718769	LKLU
small_airport	York Landing Airport	56.089401	-96.089203	CZAC
medium_airport	Shuswap Regional Airport	50.682802	-119.228996	CZAM
medium_airport	Boundary Bay Airport	49.0742	-123.012001	CZBB
small_airport	Ilford Airport	56.051622	-95.61882	CZBD
medium_airport	Bathurst Airport	47.6297	-65.738899	CZBF
medium_airport	Bromont (Roland Désourdy) Airport	45.290798	-72.741402	CZBM
medium_airport	Kelsey Airport	56.03749847	-96.50969696	CZEE
small_airport	Eastmain River Airport	52.226398	-78.522499	CZEM
medium_airport	Faro Airport	62.20750046	-133.3760071	CZFA
small_airport	Fond-du-Lac Airport	59.3344	-107.181999	CZFD
small_airport	Pukatawagan Airport	55.749199	-101.265999	CZFG
small_airport	Fort Mcpherson Airport	67.406993	-134.860182	CZFM
small_airport	Tulita Airport	64.909496	-125.570297	CZFN
medium_airport	Grand Forks Airport	49.015598	-118.431	CZGF
small_airport	Gods River Airport	54.839699	-94.078598	CZGI
small_airport	Little Grand Rapids Airport	52.045417	-95.46617	CZGR
small_airport	High Prairie Airport	55.3936	-116.474998	CZHP
medium_airport	Jenpeg Airport	54.51890182	-98.0460968	CZJG
medium_airport	Swan River Airport	52.120602	-101.236	CZJN
small_airport	Kashechewan Airport	52.282501	-81.677803	CZKE
medium_airport	Thicket Portage Airport	55.31890106	-97.70780182	CZLQ
small_airport	Muskrat Dam Airport	53.441399	-91.762802	CZMD
small_airport	South Cariboo Region / 108 Mile Airport	51.73609924	-121.3330002	CZML
medium_airport	Pikwitonei Airport	55.58890152	-97.16419983	CZMN
medium_airport	Masset Airport	54.0275	-132.125	CZMT
small_airport	Poplar River Airport	52.996526	-97.274194	CZNG
small_airport	Sachigo Lake Airport	53.890885	-92.195935	CZPB
medium_airport	Pincher Creek Airport	49.520429	-113.997002	CZPC
small_airport	Pinehouse Lake Airport	55.52809906	-106.5820007	CZPO
small_airport	Round Lake (Weagamow Lake) Airport	52.9436	-91.312798	CZRJ
medium_airport	Sandy Lake Airport	53.06420135	-93.3443985	CZSJ
small_airport	South Indian Lake Airport	56.792801	-98.907204	CZSN
medium_airport	Stewart Airport	55.93541045	-129.9824345	CZST
seaplane_base	Prince Rupert/Seal Cove Seaplane Base	54.333302	-130.283005	CZSW
small_airport	Bloodvein River Airport	51.784568	-96.692305	CZTA
small_airport	Shamattawa Airport	55.86356	-92.081137	CZTM
medium_airport	Ignace Municipal Airport	49.428204	-91.720418	CZUC
small_airport	Churchill Falls Airport	53.56190109	-64.10639954	CZUM
small_airport	Lac Brochet Airport	58.614279	-101.468954	CZWH
small_airport	Wollaston Lake Airport	58.106899	-103.171997	CZWL
medium_airport	Bou Saada Airport	35.3325	4.20639	DAAD
medium_airport	Soummam–Abane Ramdane Airport	36.711952	5.069804	DAAE
large_airport	Houari Boumediene Airport	36.693886	3.214531	DAAG
medium_airport	Djanet Inedbirene Airport	24.292801	9.45244	DAAJ
medium_airport	Illizi Takhamalt Airport	26.723499	8.62265	DAAP
medium_airport	Ain Arnat Airport	36.17810059	5.32449007	DAAS
